Date : 2025-01-07 11:07:53
Directory : c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion
Total : 1056 files,  469073 codes, 10318 comments, 13182 blanks, all 492573 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA3 Tipo de Datos Compuestos_Arrays\src\Arrays_SimplesEjercicios\Ejercicio5.java                                                       | Java               |         26 |         14 |          8 |         48 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA3 Tipo de Datos Compuestos_Arrays\src\Arrays_SimplesEjercicios\Ejercicio6.java                                                       | Java               |          5 |         13 |          5 |         23 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA3 Tipo de Datos Compuestos_Arrays\src\Arrays_SimplesEjercicios\Ejercicio7.java                                                       | Java               |         23 |         13 |          8 |         44 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA3 Tipo de Datos Compuestos_Arrays\src\Arrays_SimplesEjercicios\Ejercicio8.java                                                       | Java               |         27 |         12 |          7 |         46 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA3 Tipo de Datos Compuestos_Arrays\src\Arrays_SimplesEjercicios\Ejercicio9.java                                                       | Java               |         36 |         19 |         10 |         65 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA3 Tipo de Datos Compuestos_Arrays\src\Arrays_SimplesEjercicios\NumerosPrimos.java                                                    | Java               |         18 |         11 |          7 |         36 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploMetodosParametro4.java                                                             | Java               |         10 |         11 |          3 |         24 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploMetodosParametros.java                                                             | Java               |         14 |         11 |          5 |         30 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploMetodosParametros2.java                                                            | Java               |         37 |         10 |          9 |         56 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploMetodosParametros3.java                                                            | Java               |         14 |         11 |          5 |         30 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploMetodosParametros5.java                                                            | Java               |          5 |         11 |          5 |         21 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploParametros6.java                                                                   | Java               |         33 |         11 |         11 |         55 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemploRedondeo.java                                                                      | Java               |          8 |         11 |          5 |         24 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemplosMetodos.java                                                                      | Java               |         19 |         13 |          5 |         37 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\EjemplosMetodosVariablesGlobales.java                                                     | Java               |         15 |         11 |          6 |         32 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjemplosMetodos\Teoria.java                                                                               | Java               |          5 |         12 |          6 |         23 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio10Metodos.java                                                                 | Java               |         60 |         15 |         14 |         89 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio10MetodosArray.java                                                            | Java               |         27 |         16 |         10 |         53 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio12.java                                                                        | Java               |         51 |         22 |         13 |         86 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio1Metodos.java                                                                  | Java               |         28 |         15 |          9 |         52 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio1con2Parametros.java                                                           | Java               |         19 |         14 |          8 |         41 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio2Metodos.java                                                                  | Java               |         28 |         14 |         13 |         55 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio3Metodos.java                                                                  | Java               |         16 |         12 |          8 |         36 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio4MetodosOrdenados.java                                                         | Java               |         35 |         17 |         14 |         66 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio5.java                                                                         | Java               |         26 |         15 |         12 |         53 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio6contf.java                                                                    | Java               |         17 |         11 |         14 |         42 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio7ReturnCubo.java                                                               | Java               |         15 |         12 |          8 |         35 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio8MetodosMinMax.java                                                            | Java               |         23 |         13 |          5 |         41 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\Ejercicio9Metodos.java                                                                  | Java               |         23 |         12 |         12 |         47 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\EjerciciosMetodos\PracticaEntrega.java                                                                    | Java               |        108 |         67 |         22 |        197 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\DiaDeLaSemanaArrayBidimensional.java                                        | Java               |         29 |          0 |         17 |         46 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio1.java                                                             | Java               |         26 |          3 |         13 |         42 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio10.java                                                            | Java               |         29 |          5 |         15 |         49 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio11.java                                                            | Java               |         21 |          4 |         14 |         39 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio12.java                                                            | Java               |         45 |          6 |         21 |         72 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio3.java                                                             | Java               |         20 |          2 |         14 |         36 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio4.java                                                             | Java               |         28 |          6 |         16 |         50 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio6.java                                                             | Java               |         20 |          3 |         13 |         36 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio8.java                                                             | Java               |         30 |          4 |         15 |         49 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA4 Programacion Modular\src\RepsoRecuperacion2doTrimestre\Ejercicio9.java                                                             | Java               |         25 |          3 |         15 |         43 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Autores y Libros Repaso Recuperacion\src\biblioteca\Autor.java                                                                     | Java               |         37 |          0 |          6 |         43 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Autores y Libros Repaso Recuperacion\src\biblioteca\Libro.java                                                                     | Java               |         43 |          0 |         18 |         61 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Autores y Libros Repaso Recuperacion\src\inicio\Inicio.java                                                                        | Java               |         34 |          4 |         11 |         49 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\bin\Ejemplo16\Aplicaciones\drawio\EjemploForma.html                                                           | HTML               |         13 |          0 |          1 |         14 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\bin\Ejemplo16\Aplicaciones\drawio\EjemploPersona.html                                                         | HTML               |         13 |          0 |          1 |         14 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo10\Circulo.java                                                                                    | Java               |         28 |          4 |         10 |         42 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo10\MainEjemplo10.java                                                                              | Java               |         13 |          6 |          7 |         26 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo11\MainEjemplo11.java                                                                              | Java               |         13 |          6 |          8 |         27 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo11\Rectangulo.java                                                                                 | Java               |         40 |          3 |         13 |         56 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo12Atributos\Ejemplo12.java                                                                         | Java               |         24 |          7 |         13 |         44 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo12Atributos\Persona.java                                                                           | Java               |         27 |          8 |         11 |         46 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo13\MainPuntoEjemplo13.java                                                                         | Java               |         28 |          6 |         14 |         48 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo13\Punto.java                                                                                      | Java               |         51 |          8 |         19 |         78 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo14\Circulo.java                                                                                    | Java               |         52 |          5 |         21 |         78 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo14\MainEjemplo14.java                                                                              | Java               |         13 |          6 |          7 |         26 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo15\MainEjemplo15.java                                                                              | Java               |         13 |          6 |          8 |         27 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo15\Rectangulo.java                                                                                 | Java               |         70 |          3 |         22 |         95 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo16\Aplicaciones\drawio\EjemploForma.html                                                           | HTML               |         13 |          0 |          1 |         14 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo16\Aplicaciones\drawio\EjemploPersona.html                                                         | HTML               |         13 |          0 |          1 |         14 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo17\MainPuntoEjemplo13.java                                                                         | Java               |         31 |          6 |         14 |         51 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo17\Punto.java                                                                                      | Java               |         52 |          9 |         20 |         81 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo1Persona\Main1.java                                                                                | Java               |         28 |         11 |         11 |         50 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo1Persona\Persona.java                                                                              | Java               |         19 |         13 |         10 |         42 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo1Persona\Profesora.java                                                                            | Java               |          8 |         10 |          4 |         22 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo2Punto\Ejemplo2.java                                                                               | Java               |         26 |          0 |         10 |         36 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo2Punto\Punto.java                                                                                  | Java               |         23 |          2 |          7 |         32 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo3Circulo\Circulo.java                                                                              | Java               |         17 |          2 |          6 |         25 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo3Circulo\MainCirculo.java                                                                          | Java               |         13 |          0 |          5 |         18 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo4Rectangulo\MainRectangulo.java                                                                    | Java               |         21 |          0 |          6 |         27 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo4Rectangulo\Rectangulo.java                                                                        | Java               |         27 |          2 |          9 |         38 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo5Punto_I\MainPuntoEjemplo5.java                                                                    | Java               |         14 |          6 |          9 |         29 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo5Punto_I\Punto.java                                                                                | Java               |         35 |          4 |         11 |         50 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo6Circulo_I\Circulo.java                                                                            | Java               |          5 |         11 |          5 |         21 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo6Circulo_I\EjemploMain.java                                                                        | Java               |          5 |         11 |          5 |         21 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo7Rectangulo_I\MainRectangulo.java                                                                  | Java               |         13 |         11 |          8 |         32 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo7Rectangulo_I\Rectangulo.java                                                                      | Java               |         18 |         12 |          9 |         39 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo8Persona_I\Ejemplo8.java                                                                           | Java               |         24 |          7 |         12 |         43 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo8Persona_I\Persona.java                                                                            | Java               |         27 |          8 |         11 |         46 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo9Punto_II\MainPuntoEjemplo9.java                                                                   | Java               |         14 |          6 |          9 |         29 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejemplo9Punto_II\Punto.java                                                                               | Java               |         33 |          7 |         13 |         53 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejercicios\Coche.java                                                                                     | Java               |         68 |         27 |         19 |        114 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Desarrollo de Clases\src\Ejercicios\Main.java                                                                                      | Java               |         16 |         18 |         12 |         46 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 1 CilindroRepasoExamenRecuperacionU2\src\geometria\Cilindro.java                                                          | Java               |         37 |          1 |         14 |         52 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 1 CilindroRepasoExamenRecuperacionU2\src\inicio\Inicio.java                                                               | Java               |         25 |          2 |         12 |         39 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 1 Repaso Cilindro\src\Geometria\Cilindro.java                                                                             | Java               |         56 |         15 |         24 |         95 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 1 Repaso Cilindro\src\Inicio\Main.java                                                                                    | Java               |         24 |         32 |         10 |         66 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 10 Electrodomesticos\src\Lavadoras.java                                                                                   | Java               |         48 |          0 |         14 |         62 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 10 Electrodomesticos\src\Main.java                                                                                        | Java               |         34 |          2 |          6 |         42 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 10 Electrodomesticos\src\Motor.java                                                                                       | Java               |         27 |          1 |         11 |         39 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 10 Electrodomesticos\src\Taller.java                                                                                      | Java               |         60 |          1 |         15 |         76 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 1\src\Geometria\Cilindro.java                                                                                             | Java               |          3 |         10 |          5 |         18 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 1\src\Inicio\Inicio.java                                                                                                  | Java               |          5 |         10 |          6 |         21 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 2 Repaso ConversorMB,Jul,ATM,KM,MLL\src\conversion\Conversor.java                                                         | Java               |         33 |         20 |         21 |         74 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 2 Repaso ConversorMB,Jul,ATM,KM,MLL\src\inicio\Main.java                                                                  | Java               |         65 |         51 |         16 |        132 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 2\src\Conversion\Conversor.java                                                                                           | Java               |         27 |         27 |         14 |         68 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 2\src\Inicio\Inicio.java                                                                                                  | Java               |         29 |         12 |         16 |         57 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 3 Autores y Libros\src\biblioteca\Autor.java                                                                              | Java               |         44 |          6 |         23 |         73 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 3 Autores y Libros\src\biblioteca\Libro.java                                                                              | Java               |         53 |          4 |         21 |         78 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 3 Autores y Libros\src\inicio\InicioBiblioteca.java                                                                       | Java               |         20 |          6 |         18 |         44 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\11_Java\workspace DropBoxClase2017\TEMA5 Proyecto 3 Repaso Autores y Libros\src\biblioteca\Autor.java                                                                       | Java               |         38 |         27 |         13 |         78 |
